store,level_1,counts
store_47,S1159V10NVYL,1
store_47,S1160RV10MSRXL,1
store_47,S812V9MSRM,1
store_47,S1159V10MSRXS,1
store_47,S1159V10PBXS,1
store_47,S1160RV10MSRM,1
store_47,S1159V10MSRL,1
store_47,S1161V10NVYXL,1
store_47,S1147V10SP2XL,1
store_47,S1148V10DLS,1
store_47,S384V9TELXL,1
store_47,S1162V10WHTXS,1
store_47,S804V9KHKS,1
store_47,S1162V10PB2XL,1
store_47,S1160RV10PB2XL,1
store_47,S1162V10MSRM,1
store_47,S1148V10NVYXL,1
store_47,S1162V10NVYXL,1
store_47,S1162V10MSRXL,1
store_47,S1159V10PWBL,1
store_47,S1160RV10PWBXL,1
store_47,S1160RV10WHTXL,1
store_47,S1161V10MSR3XL,1
store_47,S1161V10WHT2XL,1
store_47,S1161V10SPXL,1
store_47,S1161V10SPS,1
store_47,S1161V10SPM,1
store_47,S1161V10PWBXS,1
store_47,S1161V10PWBXL,1
store_47,S1161V10PWBS,1
store_47,S935RV9MBXL,1
store_47,S471PLV9MSRL,1
store_47,S474PLV9MSRXL,1
store_47,S1147V10SPXL,1
store_47,S1168V10PB2XL,1
store_47,S1166V10PBXL,1
store_47,S1159V10NVY2XL,1
store_47,S1160RV10NVY2XL,1
store_47,S1160RV10MBL,1
store_47,S1159V10MBM,1
store_47,S1160RV10DOL,1
store_47,S1159V10DOL,1
store_47,S1155V10PBL,1
store_47,S1155V10MSRM,1
store_47,S1155V10KHKXS,1
store_47,S482CV9KHKXS,1
store_47,S1155V10DOXS,1
store_47,S1155V10DLM,1
store_47,S1154RV10WIM,1
store_47,S1152V10WIS,1
store_47,S1154RV10WHT2XL,1
store_47,S1152V10WHT2XL,1
store_47,S1154RV10MBXL,1
store_47,S1153V10PBXL,1
store_47,S1154RV10PWBS,1
store_47,S1152V10PWBS,1
store_47,S1154RV10PWBL,1
store_47,S1154RV10PBXS,1
store_47,S1152V10PBXS,1
store_47,S1154RV10PB3XL,1
store_47,S1154RV10NVYXS,1
store_47,S1152V10NVYXS,1
store_47,S1154RV10DOS,1
store_47,S1152V10DOS,1
store_47,S1153V10WHT3XL,1
store_47,S1153V10PB3XL,1
store_47,S1153V10PWBL,1
store_47,S1153V10DOL,1
store_47,S1152V10KHKL,1
store_47,S1155V10PBM,1
store_47,S1155V10PBXS,1
store_47,S1155V10WHT3XL,1
store_47,B401V9MB12-18,1
store_47,S1160LV10NVYM,1
store_47,S1160LV10DOM,1
store_47,S1159V10WHTS,1
store_47,S264PLV9MSRXS,1
store_47,S789DTV9DPXS/S,1
store_47,S381WV7PPUS,1
store_47,S381WV7SAGS,1
store_47,S1159V10NVYS,1
store_47,S1160LV10NVYS,1
store_47,S1160LV10KHKXL,1
store_47,S1159V10KHKXL,1
store_47,S1159V10MSRS,1
store_47,B408V9MB12-18,1
store_47,S1155V10WHTXS,1
store_47,S1159V10MSRM,1
store_47,S1159V10AML,1
store_47,S1158V10PBM,1
store_47,S1156V10MSRS,1
store_47,S1156V10WHTXS,1
store_47,S1156V10PBM,1
store_47,S381WV9REDS,1
store_47,S1156V10LMN2XL,1
store_47,S1156V10LMNXL,1
store_47,S1155V10WIXL,1
store_47,S595PLV9KHKL,1
store_47,F002V9FP26/27,1
store_47,S1161V10WHTS,1
store_47,S1149V10DLS,1
store_47,S14BPV9NVY2XL/3XL,1
store_47,S1169V10MSR2XL,1
store_47,S1171V10WHTS,1
store_47,S1171V10WHTM,1
store_47,S1170V10WHTS,1
store_47,S1171V10WHTL,1
store_47,S1172LV10PBS,1
store_47,S1171V10PBM,1
store_47,S14CN4V10PBAMM/L,1
store_47,S1171V10NVYM,1
store_47,S1171V10MSRL,1
store_47,S1170V10MSRM,1
store_47,S1170V10MBM,1
store_47,S1169V10MSRM,1
store_47,S1169V10MBM,1
store_47,S1166V10MBS,1
store_47,S1167LV10MBS,1
store_47,S1170V10NVYM,1
store_47,S1172RV10NVYM,1
store_47,S1170V10MSRL,1
store_47,S116V9TELXS,1
store_47,K921V9BS14,1
store_47,S244DTV9TELS,1
store_47,S36V6LEMXL,1
store_47,S1005V9FGM,1
store_47,S804V9PBL,1
store_47,S116V9FGXL,1
store_47,S116V9DPXS,1
store_47,S116V9DCML,1
store_47,S1172LV10PBL,1
store_47,S1171V10MSR2XL,1
store_47,S1164V10DOOS,1
store_47,S1172RV10MSR2XL,1
store_47,S1192V10PBXL,1
store_47,S1192V10KHKXL,1
store_47,S1191V10WHTM,1
store_47,S116V10WHTXL,1
store_47,S619SLV9OBLS,1
store_47,S1191V10PBL,1
store_47,S1191V10PB2XL,1
store_47,S5DFV9BSS,1
store_47,S636STV9BSS,1
store_47,S14NWP3V10PBMBS/M,1
store_47,S1191V10MSRL,1
store_47,S1191V10MBS,1
store_47,S873V10MBXS/S,1
store_47,S113RV10MBXXS/XS,1
store_47,S366NV10MBL,1
store_47,S1191V10MBL,1
store_47,S1191V10KHKXS,1
store_47,S1189V10WIS,1
store_47,B403V9GM18-24,1
store_47,S1189V10WHTS,1
store_47,S1189V10PWBM,1
store_47,S105WV10KHKXL,1
store_47,S1189V10MSRXL,1
store_47,S1189V10WIXL,1
store_47,S1172RV10PBS,1
store_47,S1153V10WHTM,1
store_47,S1151V10WHTM,1
store_47,S314V9DPM/L,1
store_47,S315V9WI6,1
store_47,S534V9WIM,1
store_47,S452V8TMCL,1
store_47,S116KV6ELB4,1
store_47,S204V8LG4,1
store_47,B407V7DG12-18,1
store_47,S302V6MRNM,1
store_47,S116KV6ELB14,1
store_47,S1171V10PB2XL,1
store_47,S1168V10WHTL,1
store_47,S1165V10WHTL,1
store_47,S1168V10PBXL,1
store_47,S1165V10PB2XL,1
store_47,S1166V10PBM,1
store_47,S14CN5V10SPS/M,1
store_47,S784V9REDL,1
store_47,S786V9REDL/XL,1
store_47,S205V5PYL8,1
store_47,S215V9RT10,1
store_47,K918V9RT10,1
store_47,K918V9PPU6,1
store_47,K918V9FP10,1
store_47,S1167RV10PB3XL,1
store_47,S1166V10PB2XL,1
store_47,S1167RV10NVYL,1
store_47,S1167LV10PBS,1
store_47,S1166V10MBL,1
store_47,S1167LV10MBL,1
store_47,S1165V10MBL,1
store_47,S1164V10WIOS,1
store_47,S116KV6SND12,1
store_47,S107V10DLXS/S,1
store_47,S116V10KHKM,1
store_47,S116V10PWBL,1
store_47,S25DTV9CBXS,1
store_47,S748STV9BSXS,1
store_47,S91V9NVYXS,1
store_47,S30DTV9BSXS,1
store_47,S440V9NVYXS,1
store_47,S116V6WHTM,1
store_47,S583TPV8WHTS/M,1
store_47,S116V6SGXL,1
store_47,S116V5PPUXS,1
store_47,S116V10WIS,1
store_47,K174V9KHK12,1
store_47,S377V7PPUS,1
store_47,S839DTRV9PPUL,1
store_47,S116V10KHKXS,1
store_47,S1014V10WIS,1
store_47,S90V10NVYXL,1
store_47,S148CLV10NVYXL,1
store_47,S1014V10NVYXL,1
store_47,S116V10NVYS,1
store_47,S116V10MBXS,1
store_47,S116V10MBS,1
store_47,S1014V10MBM,1
store_47,S307RV10LMNM/L,1
store_47,S352V10LMNM,1
store_47,S116V10LMNXS,1
store_47,S299RV10LMNXS,1
store_47,S1154RV10MSRL,1
store_47,S1153V10PB2XL,1
store_47,S1151V10WHT3XL,1
store_47,S174V9AGM/L,1
store_47,S14NP1V9OBL2XL/3XL,1
store_47,S113V9RTXXS/XS,1
store_47,S113V9RTXS/S,1
store_47,S1028V9WHTXS/S,1
store_47,S113V9RTXL/2XL,1
store_47,S107V9RTXL/2XL,1
store_47,S40V9RTXS/S,1
store_47,S14NP2V9RTL/XL,1
store_47,S113V9REDM/L,1
store_47,S466V9KHKS/M,1
store_47,S837CLA1V9PPUM/L,1
store_47,S113V9PPUL/XL,1
store_47,S875NYV9PPUL/XL,1
store_47,S40V9FGXS/S,1
store_47,S144RV9FGS/M,1
store_47,S839ETRV9WIS,1
store_47,S840ETV9WIS,1
store_47,S543V9AGS,1
store_47,S106V9NVYXL/2XL,1
store_47,S113NYV9NVYXL/2XL,1
store_47,S549V9REDM,1
store_47,S244ETV9FPL,1
store_47,S203V9PPU12,1
store_47,S313V9WIXS/S,1
store_47,S474CRV9WIS,1
store_47,S354V9PBXL,1
store_47,S14NP1V9WIL/XL,1
store_47,S113V9OBL2XL/3XL,1
store_47,S212V9AG12,1
store_47,S1153V10NVYM,1
store_47,S202V9AG12,1
store_47,S1150RV10NVYL,1
store_47,S1146V10MBL,1
store_47,S1146V10MBM,1
store_47,S557TPV8REDM/L,1
store_47,S557TPV8NVYS/M,1
store_47,S935RV9NVYL,1
store_47,S935RV9REDL,1
store_47,S1146V10KHKM,1
store_47,S1150LV10KHKL,1
store_47,S1198V10PBL,1
store_47,S113WRV10SPL/XL,1
store_47,S106V10WIL/XL,1
store_47,S1034WV10KHKS/M,1
store_47,S14CWV10DOL/XL,1
store_47,S107WV10DOS/M,1
store_47,S113WRV10DLXS/S,1
store_47,S81WV10DLS,1
store_47,S113WLV10WIL/XL,1
store_47,S113WLV10PBS/M,1
store_47,S113WLV10KHKS/M,1
store_47,S113WLV10DOL/XL,1
store_47,S113WLV10DLM/L,1
store_47,S1031LV9NVY2XL/3XL,1
store_47,S107V9WI2XL/3XL,1
store_47,S40V9BSXXS/XS,1
store_47,S875NYV9PPUXXS/XS,1
store_47,S887NPV9BSM/L,1
store_47,S372V8OBLS,1
store_47,S21V8OBLXS,1
store_47,S386V8OBLXS,1
store_47,S839DTRV9MSRXS,1
store_47,S14CN6V10KHKXS/S,1
store_47,S107V9AGL/XL,1
store_47,S113V8TORS/M,1
store_47,S542V8ACYL,1
store_47,S174V8TRBM/L,1
store_47,S40V8ACYS/M,1
store_47,S163SPV6GGNM/L,1
store_47,S207PV8PPU12,1
store_47,S207SP2V7TOR14,1
store_47,S14LWV6TRBXS/S,1
store_47,S14LV8TRBXS/S,1
store_47,S113V8TRBM/L,1
store_47,S202V7DG14,1
store_47,S204V8PPU12,1
store_47,S200V6TRB14,1
store_47,S113V7MBXS,1
store_47,S113SV7LGXL/2XL,1
store_47,S113SV6TRBL/XL,1
store_47,S153AV10PWBXS/S,1
store_47,S788MRV10WHTS/M,1
store_47,S392V10MBXS,1
store_47,S153CWV10PBXS/S,1
store_47,S202V9MB14,1
store_47,S184KV6ELB12,1
store_47,S1129RV10MSRS/M,1
store_47,S1172RV10WHTM,1
store_47,S1169V10WHTXS,1
store_47,S106V9BS2XL/3XL,1
store_47,S107V9BSS/M,1
store_47,S1012V9BSXL,1
store_47,S113V9CBXS/S,1
store_47,S875NYV9OBLXS/S,1
store_47,S313V9OBLXL/2XL,1
store_47,S783V9TELS,1
store_47,S588V9KHKS,1
store_47,S885LAV9NVYXS,1
store_47,S113V9NVY2XL/3XL,1
store_47,S107V10MSRXXS/XS,1
store_47,S614STV9MBXS,1
store_47,S354V9MBS,1
store_47,S113V9MBXL/2XL,1
store_47,S106V9MBXL/2XL,1
store_47,S1031RV9BS2XL/3XL,1
store_47,S873V9GMS/M,1
store_47,S928RV9BSXL,1
store_47,S1014V9CBM,1
store_47,S934RV9BSL,1
store_47,S113V9FPS/M,1
store_47,S113V9FPL/XL,1
store_47,S263V8TMCL,1
store_47,S873V9FGM/L,1
store_47,S113V9DPXXS/XS,1
store_47,S40V9DPXXS/XS,1
store_47,S200V9PPU14,1
store_47,S366NV9DCML,1
store_47,S366NV9DPL,1
store_47,S873V9DCMXS/S,1
store_47,S1146V10NVYL,1
store_47,S1150LV10NVYM,1
store_47,S1146V10NVYM,1
store_47,S1150RV10DOS,1
store_47,S207CWV10WI12,1
store_47,S1054LV9MSRL,1
store_47,S1052V9MSRL,1
store_47,S1194V10AMM,1
store_47,S1150RV10MSRM,1
store_47,S352V10MSRS,1
store_47,S1003V9WHTL,1
store_47,S1150RV10WHTL,1
store_47,S1154RV10PBS,1
store_47,S1146V10NVYXS,1
store_47,S1150RV10SPL,1
store_47,S1150RV10PWBXL,1
store_47,S1150RV10PWBXS,1
store_47,S1150RV10PWBS,1
store_47,S1157V10PWBM,1
store_47,S1160RV10KHKL,1
store_47,S851CV9WHT3XL,1
store_47,S1150RV10PB2XL,1
store_47,S1146V10PBXL,1
store_47,S1160LV10KHKL,1
store_47,S1150RV10DLL,1
store_47,S1146V10DLL,1
store_47,S1146V10AML,1
store_47,S1150RV10MBL,1
store_47,S1159V10MBL,1
store_47,S1155V10WHTL,1
store_47,S1150RV10LMNL,1
store_47,S1151V10PB2XL,1
store_47,S1151V10NVY2XL,1
store_47,S1154LV10DOXL,1
store_47,S1153V10KHKL,1
store_47,S1153V10NVYS,1
store_47,S1153V10MBL,1
store_47,S1153V10MBXL,1
store_47,S1152V10MB2XL,1
store_47,S1021V9MBL/XL,1
store_47,S1153V10KHKXL,1
store_47,S1151V10KHKXL,1
store_47,S1153V10KHKS,1
store_47,S1151V10KHKS,1
store_47,S1153V10PBS,1
store_47,S1153V10DOM,1
store_47,S1151V10DOM,1
store_47,S1153V10DO2XL,1
store_47,S1171V10MBXL,1
store_47,S1151V10DOXL,1
store_47,S1152V10PWBM,1
store_47,S1152V10WIM,1
store_47,S1154RV10WIS,1
store_47,S1152V10PWB3XL,1
store_47,S1152V10PWBXL,1
store_47,S1152V10MSRM,1
store_47,S1152V10KHKXL,1
store_47,S1154RV10KHKXL,1
store_47,S1152V10DOXS,1
store_47,S1152V10DOXL,1
store_47,S1169V10MBXL,1
store_47,S1146V10KHKXS,1
store_47,S1150RV10DOXL,1
store_47,S1150RV10NVY2XL,1
store_47,S1150RV10MSRXL,1
store_47,S1148V10DOM,1
store_47,S1147V10WIXS,1
store_47,S1147V10WIS,1
store_47,S1147V10WI3XL,1
store_47,S264PLV9RT2XL,1
store_47,S1165V10NVY2XL,1
store_47,S1146V10KHK2XL,1
store_47,S1147V10DOL,1
store_47,S1147V10SPS,1
store_47,S592V9PPUS,1
store_47,S1147V10PWBL,1
store_47,S1149V10PWBL,1
store_47,S1147V10KHKM,1
store_47,S1147V10MSRXS,1
store_47,S1147V10MSRS,1
store_47,S1147V10MSRM,1
store_47,S1147V10MSR2XL,1
store_47,S1147V10MBXS,1
store_47,S1147V10DOXS,1
store_47,S1147V10DOM,1
store_47,S1147V10DO3XL,1
store_47,S852CV9DP3XL,1
store_47,S1147V10DLS,1
store_47,S1147V10AML,1
store_47,S1157V10SPXS,1
store_47,S1158V10SPXS,1
store_47,S1146V10NVYXL,1
store_47,S1149V10DOS,1
store_47,S1059PLV9WHTS,1
store_47,S1148V10DOS,1
store_47,S1146V10MSR3XL,1
store_47,S1150RV10DOM,1
store_47,S1150RV10DLXS,1
store_47,S1146V10DLXS,1
store_47,S1150LV10WIL,1
store_47,S1150LV10SPXS,1
store_47,S1150LV10PWBM,1
store_47,S1168V10MSRM,1
store_47,S1167RV10MSRM,1
store_47,S1166V10MSRM,1
store_47,S1150LV10WI3XL,1
store_47,S873V10MSR2XL/3XL,1
store_47,S1146V10PB3XL,1
store_47,S1171V10MSR3XL,1
store_47,S1148V10LMNXL,1
store_47,K921V9TEL12,1
store_47,S1150LV10MSR2XL,1
store_47,S1149V10SPM,1
store_47,S1149V10SPXS,1
store_47,S1161V10NVYM,1
store_47,S202V10SP2,1
store_47,S1149V10DOL,1
store_47,S1149V10DLL,1
store_47,S1148V10DLL,1
store_47,S352V7DGS,1
store_47,S1149V10WHTXS,1
store_47,S1148V10WHTS,1
store_47,S1192V10WIL,1
store_47,S1193V10MBXS,1
store_47,S1193V10PBXS,1
store_47,S212V10PWB6,1
store_47,S148CLV10KHKM,1
store_47,S1107CWV10PYM,1
store_47,S1013V9FPM,1
store_47,S144RWV10WIXXS/XS,1
store_47,S81WV10WIXS,1
store_47,S144RWV10WIXS/S,1
store_47,S1034WV10WIXS/S,1
store_47,S144RWV10PB2XL/3XL,1
store_47,S144RWV10MSRS/M,1
store_47,S163CWV10WIS/M,1
store_47,S144RWV10MGM/L,1
store_47,S1035WV10PBM/L,1
store_47,S787MRV10NVYM/L,1
store_47,S184V10WHTL/XL,1
store_47,S825LV9MSRM/L,1
store_47,S825LV9AGM/L,1
store_47,S802V9PBM/L,1
store_47,S144RWV10DOXXS/XS,1
store_47,S144RWV10AGM/L,1
store_47,S1129RV10MSRM/L,1
store_47,S873V9WIL/XL,1
store_47,S144RV9WHT2XL/3XL,1
store_47,S106V9WHT2XL/3XL,1
store_47,S354V9AGL,1
store_47,S144RV9TELXL/2XL,1
store_47,S144RV9PPUS/M,1
store_47,S144RV9PPUL/XL,1
store_47,S148CLV10PWBL,1
store_47,S202V10PWB6,1
store_47,S874V9WHTL,1
store_47,S148CLV10SPL,1
store_47,S873V10MSRXXS/XS,1
store_47,S588V9DPXS,1
store_47,S787DTRV9PPUS/M,1
store_47,S457V9WHTXS/S,1
store_47,S787DTRV9OBLXS/S,1
store_47,S148DTV9OBLM,1
store_47,S874V9NVYXS,1
store_47,S148DTV9MBL,1
store_47,S21V9FGXS,1
store_47,S148DTV9DPXL,1
store_47,S148DTV9DPL,1
store_47,S148DTV9CBXS,1
store_47,S29ETV9CBXS,1
store_47,S584V9OBLXS,1
store_47,S148DTV9CBS,1
store_47,S148DTV9AGS,1
store_47,S148DTV9CBM,1
store_47,S148DTV9AGXS,1
store_47,S207NPV9FG14,1
store_47,S148CLV10MSRS,1
store_47,S148CLV10WIM,1
store_47,S366NV10AMS,1
store_47,S113RV10AMS/M,1
store_47,S148CLV10SPXS,1
store_47,S787MLV10SPXXS/XS,1
store_47,S104V5GRNXS,1
store_47,S1107CWV10DLM,1
store_47,S457V9PB2XL/3XL,1
store_47,S163NPV9CB3XL/4XL,1
store_47,S1031RV9CBXL/2XL,1
store_47,S610STV9WHTXL,1
store_47,S144RV10PB2XL/3XL,1
store_47,S113LV10MSR2XL/3XL,1
store_47,S107V10MSR2XL/3XL,1
store_47,S1009STV10PBM,1
store_47,S144RV10KHKM/L,1
store_47,S873V10KHKM/L,1
store_47,S144RV10GMS/M,1
store_47,S1158V10PBXL,1
store_47,S144LWV10WIS/M,1
store_47,S1059PLV9FGM,1
store_47,S1150LV10WIM,1
store_47,S1150LV10PBM,1
store_47,S144RV10NVYS/M,1
store_47,S1129RV10NVYS/M,1
store_47,S144LV10GM2XL/3XL,1
store_47,S144LWV10MGS/M,1
store_47,S1034WV10MGXS/S,1
store_47,S144LWV10KHKXS/S,1
store_47,S144LWV10KHKXL/2XL,1
store_47,S1035WV10KHKL/XL,1
store_47,S144LWV10KHKM/L,1
store_47,S144LWV10DOS/M,1
store_47,S81WV10DOM,1
store_47,S144LWV10DLL/XL,1
store_47,S1035WV10DLL/XL,1
store_47,S457V9TELXS/S,1
store_47,S1100V9RTXS,1
store_47,S1201MV10PBS,1
store_47,S144RV10SPXS/S,1
store_47,S144RV10PWBL/XL,1
store_47,S144RV9GMXL/2XL,1
store_47,S887NPV9FGXS/S,1
store_47,S297LV9AGL/XL,1
store_47,S144LV9WHTL/XL,1
store_47,S1014V9PBXL,1
store_47,S1014V9MSRXL,1
store_47,S40V9OBLXXS/XS,1
store_47,S144RV9OBLM/L,1
store_47,S884V9OBL2XL/3XL,1
store_47,S14CRV9KHK3XL,1
store_47,S106V10NVYL/XL,1
store_47,S144RV9MBL/XL,1
store_47,S113LV10NVYM/L,1
store_47,S144RV9GMS/M,1
store_47,S40V9FGXL/2XL,1
store_47,S366NV9GMXL,1
store_47,S543V9WHTL,1
store_47,S144RV9FPM/L,1
store_47,S1031RV9FPM/L,1
store_47,S144RV9FPL/XL,1
store_47,S787RV9NVYXL/2XL,1
store_47,S787RV9PPUM/L,1
store_47,S931RV9CBS,1
store_47,S780V9OBLS,1
store_47,S594RV8DGS,1
store_47,S873V9BSXL/2XL,1
store_47,S144RV9BSM/L,1
store_47,S21ETMV10MSRS,1
store_47,S148ETV9BSXS,1
store_47,S148ETV9DPXS,1
store_47,S212LAV9KHK14,1
store_47,S149CTNY2V9REDXL,1
store_47,S925RV9DPXL,1
store_47,S349V9PPUXL,1
store_47,S445V8MBS,1
store_47,S149CTNY2V9RED2XL,1
store_47,S603SLV9BS2XL,1
store_47,S149CTNY2V9PPUXS,1
store_47,S900LAV9OBLXS,1
store_47,S149CTNY2V9PPUM,1
store_47,S780V9PPUM,1
store_47,S934RV9CBXS,1
store_47,S874V9CBXS,1
store_47,S445V9TELXL,1
store_47,S14RV9REDS,1
store_47,S265RV9KHKL,1
store_47,S183LAV9TELS/M,1
store_47,B402V9WI18-24,1
store_47,S905CTNYV9NVY2,1
store_47,S149CTNY2V9PB3XL,1
store_47,S25V9OBLM,1
store_47,S14CN10V10WHTXS/S,1
store_47,S184LAV9NVYM/L,1
store_47,S149CTNY2V9MSRXS,1
store_47,S149CTNY2V9KHK3XL,1
store_47,S149CTNY2V9GMXS,1
store_47,S384V8DGXS,1
store_47,S839DTRV9AGXL,1
store_47,S149CTNY2V9RTM,1
store_47,S203CTNYV9AG2,1
store_47,S178CTNY2V9RTM,1
store_47,S367V8LSXL,1
store_47,S11V8WHT2XL,1
store_47,S14BPV9MBS/M,1
store_47,S14BPV9MBM/L,1
store_47,S14BPV9FGXS/S,1
store_47,S14BPV9FGM/L,1
store_47,S14BPV9DCML/XL,1
store_47,S14BPV9BSXL/2XL,1
store_47,S14BPV8TRBM/L,1
store_47,S14BPV7DGXL/2XL,1
store_47,S105TPV8NVYXL,1
store_47,S14KV8TRBXL/2XL,1
store_47,S149V7LS3XL,1
store_47,S149V7BP3XL,1
store_47,S839DTRV9RTS,1
store_47,S113NPV9MSRXS/S,1
store_47,S193V5DGXL,1
store_47,S116V4TAUXL,1
store_47,S149CTNY2V9WIL,1
store_47,S873V9PPUS/M,1
store_47,S1023V9TELXS/S,1
store_47,S318V9TELOS,1
store_47,S90ETV9MSRS,1
store_47,S839ETRV9TELXS,1
store_47,S149CTNY2V9TELL,1
store_47,S149CTNY2V9RTXS,1
store_47,S149CTNY2V9RTS,1
store_47,S149CTNY2V9FGL,1
store_47,S113NPV9WIXXS/XS,1
store_47,S29ETV9FPXS,1
store_47,S40NPV9AGL/XL,1
store_47,S149AV5PBLM,1
store_47,S148V5CHOCL,1
store_47,S10V4TAUL,1
store_47,S302V9KHKL,1
store_47,S148RV8TORM,1
store_47,S148RV8TMCS,1
store_47,S904V9DPS,1
store_47,S148RV7WHTM,1
store_47,S148V6PMTS,1
store_47,S148RV7WHTXS,1
store_47,S148DTV9MBS,1
store_47,S148RV7DGXL,1
store_47,S607STV9KHKXL,1
store_47,S148ETV9WHTS,1
store_47,S272V9RTS,1
store_47,S148ETV9PBL,1
store_47,S148V8WHTXL,1
store_47,S543V9FPXS,1
store_47,S1126V10NVYXS,1
store_47,S148ETV9MSRM,1
store_47,S21ETV9MSRM,1
store_47,S1003V9MBS,1
store_47,S1024V9PPUM/L,1
store_47,S148ETV9TLM,1
store_47,S581V8ACYXS/S,1
store_47,S262V8ACYS,1
store_47,S1009V9TLXS,1
store_47,S149CTNY1V9AGS,1
store_47,S149CTNY1V9AGXS,1
store_47,S915V9BSL,1
store_47,S149CTNY1V9OBLXS,1
store_47,S197RV9TELXS,1
store_47,S113LAV9KHKXXS/XS,1
store_47,S354V10LMNL,1
store_47,S149CTNY1V9PPU2XL,1
store_47,S14CTLA3V9TELXS/S,1
store_47,S149CTNY1V9PPUXL,1
store_47,S149CTNY1V9WIXL,1
store_47,S369LV8OBLL,1
store_47,S11MDFV9OBLL,1
store_47,S149CTNY1V9RTL,1
store_47,S29V9DCML,1
store_47,S839DTRV9WHTL,1
store_47,S445V9NVYXS,1
store_47,S90RV9FGXL,1
store_47,S149CTNY1V9MSRXS,1
store_47,S367V8WHTXS,1
store_47,S263V8TORXS,1
store_47,S14BPV9BSL/XL,1
store_47,S90RV8MBXS,1
store_47,S90DTV9FGXS,1
store_47,S149CTNY1V9BSXS,1
store_47,S149CTNY1V9KHK3XL,1
store_47,S107V10DOS/M,1
store_47,S1010V9FPL,1
store_47,S149CTNY1V9FPL,1
store_47,S149CTNY1V9FGXL,1
store_47,S197RV9RTXS,1
store_47,S873V9WHTS/M,1
store_47,S159LV10DLM,1
store_47,S207NP3V10PBWHT10,1
store_47,S1161V10LMNXS,1
store_47,S178CTNY1V10WHT2XL,1
store_47,S14CTLA2V9BSXL/2XL,1
store_47,S113LV10NVYL/XL,1
store_47,S153CTNY1V9MSRL/XL,1
store_47,S2V10MSR2XL,1
store_47,S153AV10MSRXL/2XL,1
store_47,S937LV9MSRXL,1
store_47,S178V10MSRL,1
store_47,S11V10PWB3XL,1
store_47,S14V10PWB2XL/3XL,1
store_47,S11V10MSR2XL,1
store_47,S11V10MB3XL,1
store_47,S178V10WIXL,1
store_47,S376V8MSRXL,1
store_47,S178CRV10KHKL,1
store_47,S1132RV10MSRXXS/XS,1
store_47,S1199V10WHTS/M,1
store_47,S81WV10DLL,1
store_47,S1199V10PBXL/2XL,1
store_47,S29ETV9BSXL,1
store_47,S29ETV9NVYXL,1
store_47,S25ETV9AG2XL,1
store_47,S25DTV9NVY2XL,1
store_47,S25DTV9BS2XL,1
store_47,S25DTV9KHK2XL,1
store_47,S1011V9BSXL/2XL,1
store_47,S178CWV10KHKXL,1
store_47,S843DFV9AGXL,1
store_47,S202NPV9BS12,1
store_47,S11V10WIXS,1
store_47,S11V9MSRXL,1
store_47,S105V8WHTM,1
store_47,S372V8DGM,1
store_47,S389V8DGM,1
store_47,S1014V9FGM,1
store_47,S29DTV9RTS,1
store_47,K174V9PB8,1
store_47,S163NPV9CB2XL/3XL,1
store_47,S11V8TRBL,1
store_47,S11V8BPXL,1
store_47,S105V7TORXL,1
store_47,S11V8BPM,1
store_47,S11V8ACYM,1
store_47,S815V9MSRS,1
store_47,S11V5WHT3XL,1
store_47,S11V5DG3XL,1
store_47,S914LV9MSRXS,1
store_47,S178V10NVYXL,1
store_47,S113LV10WHTM/L,1
store_47,S207NP3V10WI8,1
store_47,S206V10WI8,1
store_47,S163CN1V10WIXL/2XL,1
store_47,B400V10WI0-3,1
store_47,S960V9KHKM/L,1
store_47,S14V10AMXL/2XL,1
store_47,S14NWP3V10SPM/L,1
store_47,S218V10PB10,1
store_47,S1199V10NVYM/L,1
store_47,S595CV8NVYL,1
store_47,S595CV9BSM,1
store_47,S1199V10MBS/M,1
store_47,S174RV10MSRXS/S,1
store_47,S1195V10SPXS,1
store_47,S1195V10SPS,1
store_47,S1195V10PWBXL,1
store_47,S1034WV10MSRXXS/XS,1
store_47,S926RV9TELXS,1
store_47,S354V10KHKXS,1
store_47,S25V10NVYXS,1
store_47,S116V10NVYXS,1
store_47,S926RV9NVYXS,1
store_47,S1122V10WHTXS,1
store_47,S1195V10MSRXS,1
store_47,S29V9MSRXS,1
store_47,S1195V10LMNS,1
store_47,S603SLV9PPUL,1
store_47,S1194V10SPS,1
store_47,S1194V10SPM,1
store_47,S1124V10SPM,1
store_47,S1194V10PBXS,1
store_47,S163CN1V10MBXS/S,1
store_47,S1202V10NVYXS,1
store_47,S1194V10MSRXS,1
store_47,S1194V10MSRS,1
store_47,S1194V10LMNXS,1
store_47,S349V9PPUXS,1
store_47,S1194V10LMNS,1
store_47,S1194V10DLM,1
store_47,S787DTRV9WHTXS/S,1
store_47,S1195V10WHTXL,1
store_47,S113WRV10DOXXS/XS,1
store_47,S25ETMV10WHTXS,1
store_47,S1199V10LMNL/XL,1
store_47,S1198V10WIL,1
store_47,S1198V10WHTS,1
store_47,S1198V10NVYM,1
store_47,S1198V10MSRS,1
store_47,S1194V10WIS,1
store_47,S81WV10KHKM,1
store_47,S1197V10LMNM,1
store_47,S1198V10MBL,1
store_47,S1198V10DLXS,1
store_47,S1198V10DLL,1
store_47,S854CV9PBXS,1
store_47,S1009V9KHKS,1
store_47,S81WV10DOXS,1
store_47,S1197V10SPXL,1
